2026-02-06T09:00:00Z INFO  request_id=REQ-021263 ip=198.51.100.91 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:17Z INFO  request_id=REQ-456445 ip=203.0.113.169 method=GET path=/health status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:18Z INFO  request_id=REQ-332575 ip=192.0.2.26 method=POST path=/api/upload status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" cmd=whoami && dir
2026-02-06T13:11:19Z INFO  request_id=REQ-137230 ip=198.51.100.184 method=DELETE path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:20Z INFO  request_id=REQ-095811 ip=203.0.113.234 method=DELETE path=/api/login status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:21Z INFO  request_id=REQ-095082 ip=192.0.2.156 method=GET path=/api/profile status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:22Z INFO  request_id=REQ-209192 ip=192.0.2.234 method=PUT path=/api/search?filter=sleep(5) status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:23Z INFO  request_id=REQ-333575 ip=192.0.2.162 method=GET path=/api/items status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:24Z INFO  request_id=REQ-755430 ip=198.51.100.220 method=GET path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headline="Brand A & Brand B - Spring Launch"
2026-02-06T13:11:25Z INFO  request_id=REQ-429389 ip=192.0.2.221 method=GET path=/health status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:26Z INFO  request_id=REQ-131239 ip=203.0.113.123 method=GET path=/api/upload status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:27Z INFO  request_id=REQ-063327 ip=198.51.100.80 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:28Z INFO  request_id=REQ-241119 ip=198.51.100.120 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:29Z INFO  request_id=REQ-997487 ip=198.51.100.214 method=DELETE path=/api/login status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:30Z INFO  request_id=REQ-629120 ip=198.51.100.164 method=POST path=/api/login status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:31Z INFO  request_id=REQ-538337 ip=192.0.2.92 method=POST path=/api/profile status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" user_email=sales-team@example.com action=reset_password
2026-02-06T13:11:32Z INFO  request_id=REQ-160247 ip=192.0.2.24 method=PUT path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:33Z INFO  request_id=REQ-408051 ip=198.51.100.192 method=POST path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Cats & Dogs Awareness Month"
2026-02-06T13:11:34Z INFO  request_id=REQ-992751 ip=198.51.100.212 method=GET path=/api/search status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:35Z INFO  request_id=REQ-175138 ip=198.51.100.48 method=GET path=/api/items status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:36Z INFO  request_id=REQ-964173 ip=192.0.2.31 method=DELETE path=/api/items status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:37Z INFO  request_id=REQ-238954 ip=192.0.2.180 method=POST path=/api/items status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:38Z INFO  request_id=REQ-476699 ip=198.51.100.45 method=PUT path=/api/items status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:39Z INFO  request_id=REQ-224383 ip=203.0.113.63 method=PUT path=/download?path=../config/.env status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:40Z INFO  request_id=REQ-693844 ip=198.51.100.206 method=POST path=/api/login status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:41Z INFO  request_id=REQ-506370 ip=203.0.113.129 method=DELETE path=/download status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:42Z INFO  request_id=REQ-733737 ip=198.51.100.94 method=DELETE path=/api/upload status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" exec=ping; cat /etc/passwd
2026-02-06T13:11:43Z INFO  request_id=REQ-792265 ip=203.0.113.240 method=GET path=/download status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:44Z INFO  request_id=REQ-585793 ip=192.0.2.70 method=GET path=/health status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:45Z INFO  request_id=REQ-840022 ip=198.51.100.8 method=DELETE path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:46Z INFO  request_id=REQ-304759 ip=203.0.113.217 method=POST path=/api/campaign/1816/creative status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:47Z INFO  request_id=REQ-668549 ip=192.0.2.170 method=GET path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Rock & Roll Night - Promo"
2026-02-06T13:11:48Z INFO  request_id=REQ-889676 ip=203.0.113.93 method=PUT path=/api/campaign/1816/creative status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:49Z INFO  request_id=REQ-212757 ip=198.51.100.132 method=PUT path=/api/profile status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:50Z INFO  request_id=REQ-257197 ip=203.0.113.246 method=GET path=/health status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:51Z INFO  request_id=REQ-825677 ip=203.0.113.109 method=GET path=/api/campaign/1817/creative status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:52Z INFO  request_id=REQ-294664 ip=192.0.2.1 method=POST path=/download status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:53Z INFO  request_id=REQ-827977 ip=192.0.2.103 method=DELETE path=/api/profile status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:54Z INFO  request_id=REQ-010155 ip=192.0.2.10 method=POST path=/api/upload status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:55Z INFO  request_id=REQ-563507 ip=192.0.2.222 method=DELETE path=/api/login status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:56Z INFO  request_id=REQ-297792 ip=203.0.113.221 method=POST path=/api/search status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:11:57Z INFO  request_id=REQ-764758 ip=203.0.113.177 method=PUT path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:11:58Z INFO  request_id=REQ-476788 ip=192.0.2.30 method=GET path=/health status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:11:59Z INFO  request_id=REQ-779646 ip=192.0.2.183 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:00Z INFO  request_id=REQ-128299 ip=198.51.100.206 method=DELETE path=/api/campaign/1817/creative status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:01Z INFO  request_id=REQ-166297 ip=203.0.113.23 method=GET path=/api/search?filter=sleep(5) status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:02Z INFO  request_id=REQ-148513 ip=198.51.100.151 method=PUT path=/health status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:03Z INFO  request_id=REQ-300991 ip=192.0.2.37 method=GET path=/api/campaign/1817/creative status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:04Z INFO  request_id=REQ-409825 ip=192.0.2.203 method=POST path=/api/upload status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" note=ok || rm -rf /
2026-02-06T13:12:05Z INFO  request_id=REQ-516020 ip=203.0.113.171 method=PUT path=/api/upload status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" ref="https://example.com/"
2026-02-06T13:12:06Z INFO  request_id=REQ-077866 ip=203.0.113.102 method=POST path=/api/login status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:07Z INFO  request_id=REQ-595716 ip=203.0.113.123 method=DELETE path=/download?file=..%2f..%2f..%2fetc%2fpasswd status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:08Z INFO  request_id=REQ-855219 ip=203.0.113.134 method=POST path=/api/search status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:09Z INFO  request_id=REQ-488467 ip=203.0.113.157 method=GET path=/api/login status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:10Z INFO  request_id=REQ-263076 ip=192.0.2.101 method=DELETE path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Cats & Dogs Awareness Month"
2026-02-06T13:12:11Z INFO  request_id=REQ-625127 ip=203.0.113.83 method=DELETE path=/api/campaign/1816/creative status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Q1 Report - Sales & Growth"
2026-02-06T13:12:12Z INFO  request_id=REQ-788896 ip=198.51.100.233 method=POST path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:13Z INFO  request_id=REQ-280372 ip=198.51.100.64 method=POST path=/api/profile status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T13:12:14Z INFO  request_id=REQ-691126 ip=192.0.2.118 method=GET path=/api/campaign/1816/creative status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Rock & Roll Night - Promo"
2026-02-06T13:12:15Z INFO  request_id=REQ-879916 ip=192.0.2.116 method=POST path=/api/campaign/1816/creative status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" headline="Brand A & Brand B - Spring Launch"
2026-02-06T13:12:16Z INFO  request_id=REQ-962134 ip=203.0.113.226 method=PUT path=/api/upload status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:17Z INFO  request_id=REQ-274329 ip=192.0.2.231 method=DELETE path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:18Z INFO  request_id=REQ-155297 ip=192.0.2.121 method=DELETE path=/api/campaign/1816/creative status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:19Z INFO  request_id=REQ-649106 ip=198.51.100.94 method=DELETE path=/health status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:20Z INFO  request_id=REQ-498216 ip=203.0.113.128 method=PUT path=/api/upload status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:21Z INFO  request_id=REQ-349824 ip=192.0.2.247 method=DELETE path=/api/upload status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" note=ok || rm -rf /
2026-02-06T13:12:22Z INFO  request_id=REQ-931062 ip=203.0.113.112 method=GET path=/api/search status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:23Z INFO  request_id=REQ-415148 ip=198.51.100.176 method=POST path=/download status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:24Z INFO  request_id=REQ-942045 ip=192.0.2.112 method=GET path=/download status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:25Z INFO  request_id=REQ-618088 ip=198.51.100.237 method=POST path=/api/search?q=music status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:26Z INFO  request_id=REQ-177394 ip=192.0.2.8 method=PUT path=/health status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:27Z INFO  request_id=REQ-659744 ip=198.51.100.191 method=DELETE path=/api/profile status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:28Z INFO  request_id=REQ-148411 ip=203.0.113.80 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:29Z INFO  request_id=REQ-455966 ip=192.0.2.3 method=GET path=/health status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" ref="https://example.com/"
2026-02-06T13:12:30Z INFO  request_id=REQ-262604 ip=192.0.2.205 method=POST path=/api/profile status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:31Z INFO  request_id=REQ-333833 ip=198.51.100.26 method=DELETE path=/api/items status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:32Z INFO  request_id=REQ-014510 ip=198.51.100.174 method=GET path=/api/search status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:33Z INFO  request_id=REQ-205729 ip=203.0.113.28 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:34Z INFO  request_id=REQ-475597 ip=192.0.2.223 method=PUT path=/download status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:35Z INFO  request_id=REQ-945406 ip=203.0.113.79 method=POST path=/api/search?filter=sleep(5) status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:36Z INFO  request_id=REQ-303090 ip=198.51.100.154 method=DELETE path=/api/profile status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:37Z INFO  request_id=REQ-151482 ip=203.0.113.239 method=PUT path=/api/campaign/1817/creative status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:38Z INFO  request_id=REQ-871411 ip=198.51.100.109 method=GET path=/api/campaign/1816/creative status=204 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:39Z INFO  request_id=REQ-020008 ip=192.0.2.57 method=DELETE path=/api/search?q=news status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:40Z INFO  request_id=REQ-078815 ip=203.0.113.49 method=GET path=/api/campaign/1817/creative status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:41Z INFO  request_id=REQ-533642 ip=192.0.2.16 method=GET path=/api/items status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:42Z INFO  request_id=REQ-995967 ip=192.0.2.204 method=PUT path=/api/profile status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:43Z INFO  request_id=REQ-038213 ip=198.51.100.110 method=POST path=/api/campaign/1817/creative status=401 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:44Z INFO  request_id=REQ-950397 ip=203.0.113.54 method=DELETE path=/health status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:45Z INFO  request_id=REQ-434127 ip=203.0.113.15 method=GET path=/api/search status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:12:46Z INFO  request_id=REQ-248316 ip=192.0.2.187 method=POST path=/api/campaign/1816/creative status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headline="Q1 Report - Sales & Growth"
2026-02-06T13:12:47Z INFO  request_id=REQ-764956 ip=192.0.2.75 method=GET path=/api/profile status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:48Z INFO  request_id=REQ-522635 ip=203.0.113.30 method=PUT path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:49Z INFO  request_id=REQ-757101 ip=198.51.100.10 method=DELETE path=/health status=400 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:50Z INFO  request_id=REQ-826799 ip=198.51.100.220 method=DELETE path=/api/login status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:51Z INFO  request_id=REQ-934656 ip=198.51.100.134 method=PUT path=/api/campaign/1816/creative status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:52Z INFO  request_id=REQ-197162 ip=203.0.113.38 method=GET path=/api/profile status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:53Z INFO  request_id=REQ-357982 ip=192.0.2.6 method=POST path=/api/upload status=500 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" note=ok || rm -rf /
2026-02-06T13:12:54Z INFO  request_id=REQ-963162 ip=192.0.2.219 method=PUT path=/api/campaign/1817/creative status=201 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:12:55Z INFO  request_id=REQ-916961 ip=203.0.113.34 method=DELETE path=/api/campaign/1817/creative status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T13:12:56Z INFO  request_id=REQ-433943 ip=203.0.113.176 method=POST path=/api/upload status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:57Z INFO  request_id=REQ-261043 ip=192.0.2.138 method=DELETE path=/api/search status=201 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:58Z INFO  request_id=REQ-317827 ip=198.51.100.230 method=DELETE path=/api/items status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:12:59Z INFO  request_id=REQ-616219 ip=198.51.100.191 method=GET path=/api/campaign/1817/creative status=200 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" headline="Cats & Dogs Awareness Month"
2026-02-06T13:13:00Z INFO  request_id=REQ-079378 ip=198.51.100.218 method=DELETE path=/api/items status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:13:01Z INFO  request_id=REQ-598915 ip=198.51.100.46 method=DELETE path=/health status=204 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:02Z INFO  request_id=REQ-573659 ip=192.0.2.132 method=PUT path=/api/campaign/1817/creative status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:03Z INFO  request_id=REQ-535893 ip=203.0.113.56 method=DELETE path=/api/upload status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" payload=`id`
2026-02-06T13:13:04Z INFO  request_id=REQ-204533 ip=192.0.2.24 method=PUT path=/api/search status=500 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:13:05Z INFO  request_id=REQ-627680 ip=198.51.100.64 method=POST path=/download?file=..%2f..%2f..%2fetc%2fpasswd status=403 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:06Z INFO  request_id=REQ-682496 ip=203.0.113.107 method=PUT path=/download status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:13:07Z INFO  request_id=REQ-260839 ip=192.0.2.240 method=DELETE path=/api/campaign/1817/creative status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" headers="Authorization: Bearer FAKE_TOKEN_XAJI0Y6DPBHS"
2026-02-06T13:13:08Z INFO  request_id=REQ-329733 ip=192.0.2.139 method=PUT path=/download?file=..%2f..%2f..%2fetc%2fpasswd status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:09Z INFO  request_id=REQ-817196 ip=203.0.113.190 method=PUT path=/api/login status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:10Z INFO  request_id=REQ-816008 ip=192.0.2.238 method=GET path=/api/upload status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:11Z INFO  request_id=REQ-816052 ip=198.51.100.169 method=POST path=/api/search status=403 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0" api_key=FAKEKEY_AHXTHV3A3ZMF8MDD
2026-02-06T13:13:12Z INFO  request_id=REQ-779011 ip=203.0.113.139 method=POST path=/api/search status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:13Z INFO  request_id=REQ-572722 ip=192.0.2.64 method=GET path=/api/upload status=204 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:14Z INFO  request_id=REQ-611962 ip=198.51.100.171 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:15Z INFO  request_id=REQ-023603 ip=192.0.2.253 method=GET path=/api/upload status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:16Z INFO  request_id=REQ-478468 ip=203.0.113.102 method=PUT path=/api/search?q=cars status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T13:13:17Z INFO  request_id=REQ-319415 ip=198.51.100.186 method=POST path=/download?file=..%2f..%2f..%2fetc%2fpasswd status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:18Z INFO  request_id=REQ-896954 ip=198.51.100.185 method=POST path=/api/login status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:19Z INFO  request_id=REQ-352197 ip=192.0.2.87 method=PUT path=/download status=404 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:13:20Z INFO  request_id=REQ-385475 ip=203.0.113.246 method=DELETE path=/health status=201 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:21Z INFO  request_id=REQ-670944 ip=198.51.100.6 method=POST path=/download status=401 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:22Z INFO  request_id=REQ-106053 ip=198.51.100.252 method=GET path=/health status=404 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:23Z INFO  request_id=REQ-660861 ip=198.51.100.13 method=GET path=/api/upload status=400 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0" ref="https://example.com/"
2026-02-06T13:13:24Z INFO  request_id=REQ-160852 ip=203.0.113.34 method=GET path=/api/search status=400 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
2026-02-06T13:13:25Z INFO  request_id=REQ-347101 ip=192.0.2.148 method=DELETE path=/api/items status=401 ua="Mozilla/5.0 (X11; Linux x86_64) Firefox/122.0"
2026-02-06T13:13:26Z INFO  request_id=REQ-035760 ip=192.0.2.215 method=POST path=/api/items status=200 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:27Z INFO  request_id=REQ-120074 ip=203.0.113.203 method=PUT path=/api/campaign/1816/creative status=404 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:28Z INFO  request_id=REQ-216583 ip=198.51.100.111 method=PUT path=/api/search status=500 ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/144.0.0.0"
2026-02-06T13:13:29Z INFO  request_id=REQ-184475 ip=198.51.100.189 method=POST path=/api/items status=200 ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) Chrome/144.0.0.0"
